2018-07-06 21:06:31.0000000,-82826820,535415682,Truck,RD558,10.2463356128067
2018-07-06 21:06:32.0000000,-82967209,535557544,Truck,RD707,NULL
2018-07-06 21:06:36.0000000,-82807331,535437358,Truck,RD713,NULL
2018-07-06 21:06:39.0000000,-82934034,535560132,Shovel,EX303,NULL
2018-07-06 21:06:39.0000000,-82948576,535574893,Dozer,TD659,NULL
2018-07-06 21:06:45.0000000,-82937124,535561386,Grader,GR254,NULL
2018-07-06 21:06:45.0000000,-82807037,535437380,Shovel,SH101,NULL
2018-07-06 21:06:46.0000000,-82921464,535582260,Truck,RD530,NULL
2018-07-06 21:06:47.0000000,-82826922,535361016,WaterTruck,WT591,NULL
2018-07-06 21:06:48.0000000,-82960206,535581186,Loader,LD362,NULL
2018-07-06 21:06:53.0000000,-82820853,535358259,Truck,RD710,NULL
2018-07-06 21:06:53.0000000,-82815444,535454526,Truck,RD525,NULL
2018-07-06 21:06:54.0000000,-82842790,535466315,Truck,RD714,NULL
2018-07-06 21:06:54.0000000,-82926036,535591344,Dozer,WD693,NULL
2018-07-06 21:06:55.0000000,-82806468,535438056,Truck,RD529,NULL
2018-07-06 21:06:59.0000000,-82968510,535559598,Truck,RD538,NULL
2018-07-06 21:07:02.0000000,-82822044,535410288,Truck,RD526,NULL
2018-07-06 21:07:02.0000000,-82934628,535560318,Truck,RD535,NULL
2018-07-06 21:07:02.0000000,-82880142,535428131,Truck,RD705,NULL
2018-07-06 21:07:03.0000000,-82810634,535438684,Dozer,TD601,NULL
2018-07-06 21:07:07.0000000,-82943868,535591818,WaterTruck,WT808,NULL
2018-07-06 21:07:08.0000000,-82809060,535464426,Truck,RD559,NULL
2018-07-06 21:07:08.0000000,-82843674,535473762,Truck,RD531,NULL
2018-07-06 21:07:09.0000000,-82949637,535576287,Dozer,TD659,NULL
2018-07-06 21:07:11.0000000,-82826682,535480626,Grader,GR256,NULL
2018-07-06 21:07:12.0000000,-82918098,535578018,Truck,RD534,NULL
2018-07-06 21:07:16.0000000,-82906004,535509658,Drill,OD201,NULL
2018-07-06 21:07:16.0000000,-82906041,535509710,Drill,OD201,NULL
2018-07-06 21:07:18.0000000,-82807668,535438546,Truck,RD709,NULL
2018-07-06 21:07:22.0000000,-82882896,535534260,Grader,GR255,NULL
2018-07-06 21:07:22.0000000,-82946268,535586910,WaterTruck,WT807,NULL
2018-07-06 21:07:23.0000000,-82797012,535436904,Truck,RD528,NULL
2018-07-06 21:07:23.0000000,-82825524,535480824,FuelTruck,ST822,NULL
2018-07-06 21:07:27.0000000,-82921770,535582734,Truck,RD533,NULL
2018-07-06 21:07:33.0000000,-82810770,535438606,Dozer,TD601,NULL
2018-07-06 21:07:34.0000000,-82878090,535505225,Truck,RD715,NULL
2018-07-06 21:07:36.0000000,-82842150,535465812,Shovel,EX302,NULL
2018-07-06 21:07:38.0000000,-82834386,535419282,Truck,RD527,8.5072807492563
2018-07-06 21:07:42.0000000,-82894509,535546378,Truck,RD706,NULL
2018-07-06 21:07:42.0000000,-82814694,535357896,Truck,RD537,NULL
2018-07-06 21:07:42.0000000,-82824159,535413136,Truck,RD712,NULL
2018-07-06 21:07:43.0000000,-82854768,535429668,Truck,RD553,NULL
2018-07-06 21:07:43.0000000,-82951314,535577970,Truck,RD539,NULL
2018-07-06 21:07:45.0000000,-82820502,535478835,WaterTruck,WT592,NULL
2018-07-06 21:07:49.0000000,-82797530,535434926,Truck,RD711,NULL
2018-07-06 21:07:49.0000000,-82855404,535510014,Grader,GR401,NULL
2018-07-06 21:07:49.0000000,-82886196,535492572,Shovel,EX359,NULL
2018-07-06 21:07:50.0000000,-82968835,535560477,Truck,RD708,NULL
2018-07-06 21:07:51.0000000,-82836432,535417698,Truck,RD558,8.97541989317192
2018-07-06 21:07:52.0000000,-82968252,535561198,Truck,RD707,NULL
2018-07-06 21:07:56.0000000,-82816054,535449514,Truck,RD713,NULL
2018-07-06 21:08:00.0000000,-82934106,535560084,Shovel,EX303,NULL
2018-07-06 21:08:05.0000000,-82941402,535566924,Grader,GR254,NULL
2018-07-06 21:08:06.0000000,-82807044,535437373,Shovel,SH101,NULL
2018-07-06 21:08:06.0000000,-82910034,535566480,Truck,RD530,NULL
2018-07-06 21:08:07.0000000,-82830720,535363524,WaterTruck,WT591,NULL
2018-07-06 21:08:08.0000000,-82948908,535573854,Loader,LD362,NULL
2018-07-06 21:08:13.0000000,-82820876,535358253,Truck,RD710,NULL
2018-07-06 21:08:13.0000000,-82800000,535461540,Truck,RD525,NULL
2018-07-06 21:08:14.0000000,-82842646,535466044,Truck,RD714,NULL
